adoption_id, owner_id, dog_id,adoption_date
6350,69,26663,11/15/2010
6351,95,21468,02/09/2038
6352,109,425,11/03/2030
6353,66,25024,01/03/1994
6354,66,15230,07/30/2033
6355,98,10971,07/17/1936
6356,86,20778,10/30/1947
6357,23,13173,10/15/2051
6358,34,16559,03/01/1914
6359,21,8086,05/26/2067
6360,11,33266,05/13/1986
6361,89,1157,01/14/1910
6362,35,26362,12/30/1989
6363,42,1240,05/15/2017
6364,12,28679,10/08/2068
6365,28,10038,07/24/1961
6366,22,15370,11/28/2034
6367,99,16284,06/04/2059
6368,8,25901,07/04/1989
6369,25,5712,08/11/1981
6370,2,28581,05/11/2023
6371,110,20449,06/29/1978
6372,4,36302,06/17/2011
6373,99,26900,07/10/2039
6374,107,12976,01/18/2036
6375,38,36713,10/29/1925
6376,117,1598,07/08/2013
6377,28,27895,07/08/1936
6378,7,20718,09/04/1911
6379,27,16913,04/10/1961
6380,11,20450,03/19/2049
6381,56,34251,08/12/2051
6382,9,3309,09/12/2062
6383,5,15777,06/06/2024
6384,97,5749,01/03/2016
6385,56,29949,05/14/1902
6386,5,29052,09/10/2064
6387,36,1667,05/01/2058
6388,18,34788,07/06/1922
6389,100,7405,10/06/2015
6390,66,37396,04/07/2008
6391,118,9156,10/05/1990
6392,45,33027,10/27/1969
6393,92,9578,08/30/1928
6394,113,42,09/30/2061
6395,54,3756,02/03/1914
6396,22,7786,08/17/1942
6397,24,38565,02/06/2047
6398,1,9910,12/15/2056
6399,54,31750,11/14/2003
6400,46,14048,08/07/1962
6401,70,18058,07/16/2000
6402,107,27813,07/17/1942
6403,1,34419,04/09/1912
6404,27,14924,09/19/1988
6405,61,3071,10/20/1979
6406,46,29704,05/02/2001
6407,111,33562,07/07/1946
6408,50,26566,11/02/2047
6409,90,10242,02/18/2042
6410,100,29393,04/23/2011
6411,31,3818,08/23/1964
6412,74,28137,08/05/1958
6413,91,3495,09/03/1995
6414,90,15542,01/28/1906
6415,72,9750,01/19/1971
6416,7,8526,10/02/1997
6417,42,22298,05/11/1951
6418,59,30738,05/14/1948
6419,87,30954,12/12/1915
6420,15,19378,08/04/2063
6421,54,32968,02/07/1973
6422,68,34469,12/13/1961
6423,54,13002,09/19/1955
6424,119,26404,11/23/2008
6425,9,28385,10/17/2020
6426,61,31740,12/10/2065
6427,96,8285,08/25/1963
6428,53,26110,04/25/1951
6429,37,10608,07/20/1962
6430,25,33446,01/07/1936
6431,23,15284,12/06/2046
6432,24,36267,10/28/2052
6433,69,11417,04/29/1928
6434,117,33791,04/06/1901
6435,19,1695,01/13/1925
6436,57,9913,01/10/1977
6437,30,1156,06/09/2036
6438,99,23917,08/08/2032
6439,114,27543,02/23/2025
6440,6,22598,06/19/2028
6441,76,1250,09/12/2019
6442,53,362,07/21/1971
6443,51,38494,07/23/2009
6444,51,19093,09/28/1986
6445,30,12364,10/18/1980
6446,116,7739,12/25/1934
6447,106,23832,07/30/1958
6448,73,20757,10/11/2004
6449,88,27216,12/08/2007
6450,1,31577,08/16/1985
6451,1,11392,09/02/2043
6452,98,31698,05/19/1946
6453,101,13469,06/19/2020
6454,62,21131,08/16/1916
6455,94,19933,02/13/1904
6456,109,266,03/22/2045
6457,13,3881,03/31/1963
6458,9,13047,08/29/2033
6459,65,28230,08/29/2018
6460,56,1250,01/26/2050
6461,58,34449,04/28/1939
6462,68,28544,09/04/1967
6463,64,12848,12/02/2044
6464,77,31418,11/16/1965
6465,115,31785,10/09/1947
6466,94,35406,10/06/1935
6467,10,32087,11/01/1930
6468,40,18526,01/17/2029
6469,68,14482,03/19/2058
6470,86,20946,06/10/1912
6471,46,27947,03/20/2058
6472,26,25884,03/27/2028
6473,10,39878,08/29/2021
6474,90,8010,01/14/1966
6475,26,6666,04/21/1917
6476,113,36256,12/08/2048
6477,69,8885,07/23/1909
6478,116,21547,11/20/1982
6479,17,16111,09/23/1991
6480,107,25576,01/02/1969
6481,98,26399,08/03/1959
6482,72,9532,11/13/1994
6483,1,33506,03/02/1965
6484,30,15586,01/31/1922
6485,88,33211,10/16/2054
6486,32,37730,03/10/1933
6487,73,20379,02/04/1998
6488,98,27846,07/20/2023
6489,7,10008,12/22/1914
6490,64,27434,07/06/1945
6491,28,20233,06/18/1987
6492,64,38847,06/07/2032
6493,92,32406,04/21/2069
6494,106,18601,02/03/1933
6495,29,26587,12/27/2027
6496,100,33555,03/04/1902
6497,7,28487,01/17/1962
6498,13,11725,03/15/1996
6499,35,21761,09/17/1973
6500,4,8715,04/15/1934
6501,29,29706,02/21/2042
6502,50,5755,08/04/1934
6503,48,12353,01/08/1989
6504,70,32610,07/01/1920
6505,87,5116,01/18/2016
6506,91,20884,12/10/2014
6507,100,5399,10/17/2005
6508,35,2906,12/19/2057
6509,41,17995,09/17/1937
6510,72,36449,11/26/1952
6511,70,27655,10/31/1960
6512,20,37254,08/14/1927
6513,49,3266,06/05/2019
6514,81,152,12/28/1945
6515,100,17888,08/06/2036
6516,92,26426,07/22/2015
6517,34,31317,01/26/2066
6518,39,22103,11/11/2045
6519,67,14314,12/06/1998
6520,111,23660,09/23/1930
6521,7,1233,08/18/1928
6522,55,23168,01/07/1933
6523,11,11763,12/01/1930
6524,107,5373,05/10/1925
6525,49,1511,04/27/1964
6526,106,23661,02/15/1916
6527,99,28753,09/11/2054
6528,29,14539,09/07/2002
6529,36,35317,07/10/1974
6530,112,21919,08/08/2028
6531,28,6626,02/09/1941
6532,84,6350,03/10/1936
6533,98,9041,08/07/2015
6534,104,7754,10/21/1907
6535,117,30764,07/14/1953
6536,101,1336,08/22/2027
6537,56,16555,12/12/2046
6538,109,39425,04/01/2013
6539,31,8302,05/07/2037
6540,62,5899,03/11/2016
6541,93,9492,11/09/1906
6542,28,24077,11/24/2021
6543,74,21341,09/26/2043
6544,93,19898,11/16/1997
6545,108,39044,05/26/1980
6546,53,39213,03/02/2023
6547,114,2779,10/26/2031
6548,101,38459,10/14/1952
6549,19,22843,06/22/2031
6550,109,12255,06/20/1982
6551,89,35676,09/13/2040
6552,25,3782,03/29/1972
6553,110,4812,08/04/1965
6554,97,18268,03/28/1991
6555,31,33403,07/04/2036
6556,100,22188,09/04/1924
6557,88,34073,02/11/2038
6558,109,26260,06/08/2069
6559,96,12588,02/16/1947
6560,111,24549,07/14/1979
6561,36,34904,05/26/2037
6562,25,2385,03/01/2001
6563,116,8223,03/02/1956
6564,44,33938,03/22/1912
6565,67,35684,12/29/1969
6566,32,29795,11/18/2066
6567,104,33952,06/01/1924
6568,33,17539,05/30/1980
6569,58,38766,07/03/1994
6570,114,18119,02/26/1951
6571,37,8762,04/10/2045
6572,41,36900,08/30/1997
6573,104,16768,12/30/1952
6574,24,33228,08/13/2041
6575,41,27023,06/23/1978
6576,100,8258,07/16/2035
6577,100,1809,02/13/1983
6578,15,31344,05/29/2020
6579,4,18502,03/21/1965
6580,59,16112,12/02/2035
6581,104,24271,04/03/2015
6582,118,21913,11/13/2018
6583,44,15416,05/08/1929
6584,100,36617,01/20/2042
6585,21,5511,04/11/1958
6586,65,10756,05/01/1980
6587,2,28758,08/02/2033
6588,92,11875,07/14/2046
6589,89,21485,11/30/1934
6590,97,7491,02/28/1925
6591,65,28838,07/02/1987
6592,99,13854,03/23/1997
6593,64,32340,05/25/1946
6594,88,8471,12/01/1912
6595,27,3040,07/20/1907
6596,57,22353,04/21/1954
6597,120,1046,03/19/2006
6598,7,1955,03/27/1916
6599,40,1858,12/28/2064
6600,90,26008,12/31/1960
6601,87,28647,08/04/2028
6602,53,22999,02/26/1906
6603,12,19889,03/07/2033
6604,92,7063,07/22/2007
6605,52,10781,09/20/1946
6606,66,8756,11/12/2049
6607,42,24507,11/12/2068
6608,110,37206,12/10/2069
6609,36,20628,10/09/2070
6610,98,39546,05/11/2046
6611,73,34858,06/14/2021
6612,119,30137,04/08/2003
6613,49,28210,07/31/1989
6614,21,34735,12/24/2020
6615,100,3457,05/23/2042
6616,6,9696,05/10/1930
6617,48,27736,06/26/1958
6618,4,23726,12/10/2068
6619,11,33408,06/28/2041
6620,68,23755,02/03/1995
6621,55,15395,09/26/2049
6622,79,31030,07/19/1903
6623,95,32612,03/23/1963
6624,33,2990,12/01/1957
6625,73,26641,03/07/2058
6626,88,1821,03/21/2014
6627,42,9874,02/21/2022
6628,33,38954,04/07/1983
6629,100,15812,11/18/1980
6630,94,18641,07/26/2056
6631,39,6343,05/21/1981
6632,107,27175,04/13/1958
6633,60,20645,06/12/1999
6634,105,12449,08/09/1992
6635,100,24747,01/30/1996
6636,10,25392,02/07/1959
6637,117,8450,09/22/2007
6638,56,34986,09/06/1960
6639,41,28593,10/22/2067
6640,26,5690,03/02/1974
6641,27,4329,05/12/1989
6642,4,32835,05/26/1949
6643,5,22290,07/18/1908
6644,39,8391,06/14/1965
6645,25,27856,11/02/2009
6646,28,38015,04/01/1985
6647,84,35138,09/25/1946
6648,20,5017,11/02/1955
6649,94,3196,12/13/1900
6650,111,15996,10/24/1981
6651,2,10908,09/10/1936
6652,97,14095,06/04/2020
6653,14,2048,02/11/1940
6654,36,2460,01/23/2017
6655,80,31734,07/08/1942
6656,81,1467,02/18/2018
6657,63,332,09/21/1995
6658,19,22915,03/02/1953
6659,111,4188,02/11/2006
6660,103,18453,07/18/1970
6661,28,11289,08/10/1907
6662,77,7715,03/07/1990
6663,96,39054,03/20/2059
6664,32,19567,01/11/2037
6665,11,283,04/06/1944
6666,63,15303,06/09/1972
6667,9,14162,12/29/2063
6668,84,29661,11/26/1973
6669,78,30142,03/13/1977
6670,71,20931,08/11/2056
6671,34,22952,02/25/2036
6672,93,5610,09/30/1916
6673,48,33698,11/18/1961
6674,78,2087,10/24/1928
6675,52,16815,04/25/1933
6676,99,19600,08/30/1959
6677,99,33040,02/27/1938
6678,75,26682,03/12/1953
6679,30,38376,05/10/1975
6680,62,36810,10/26/1925
6681,48,32879,02/23/1902
6682,57,951,10/31/2059
6683,53,34713,04/01/1907
6684,62,5078,12/23/1904
6685,107,21683,06/24/2038
6686,120,15529,02/19/2020
6687,21,23625,02/25/1948
6688,2,10605,05/27/2031
6689,15,8372,05/12/2049
6690,49,14268,07/25/2047
6691,30,4256,04/28/1968
6692,96,869,03/29/2017
6693,101,35993,07/31/2031
6694,19,13870,05/27/2047
6695,25,1536,06/05/2004
6696,73,19735,11/10/2019
6697,14,34120,08/13/1998
6698,26,25695,06/09/1969
6699,94,22328,06/28/2036
6700,113,8872,01/21/1961
6701,58,14225,04/04/2018
6702,40,12627,01/16/1948
6703,118,6909,01/18/2009
6704,76,4414,12/16/1918
6705,21,1941,07/23/1919
6706,82,543,08/29/2009
6707,17,31063,09/21/1963
6708,80,4769,06/02/1985
6709,112,23129,05/26/1974
6710,30,22212,01/17/1912
6711,22,12260,10/13/2027
6712,85,8144,08/14/1985
6713,92,11036,11/22/2019
6714,8,25308,12/07/2031
6715,20,34742,01/03/2037
6716,34,24644,04/06/1982
6717,49,25708,02/10/2055
6718,55,6928,10/28/2009
6719,6,37139,02/09/1969
6720,102,11904,04/22/1949
6721,65,13590,05/23/2023
6722,116,27175,09/04/2067
6723,61,39365,10/22/1935
6724,21,33511,02/05/2032
6725,114,23040,07/02/1905
6726,41,36107,05/05/2037
6727,102,22484,05/15/2037
6728,20,27191,12/08/2002
6729,78,37535,07/12/1959
6730,104,26466,10/14/2053
6731,53,1817,01/16/2044
6732,75,8567,06/21/1920
6733,88,11282,02/15/1973
6734,100,24798,10/30/1956
6735,97,16435,01/23/2034
6736,38,20483,07/06/1906
6737,61,22218,10/28/2010
6738,2,15284,06/04/1926
6739,14,19691,01/09/1992
6740,99,27083,09/11/2003
6741,101,27213,01/31/1951
6742,106,34543,08/21/2001
6743,2,35788,06/10/2013
6744,74,8425,09/10/1908
6745,92,18048,10/09/1910
6746,115,22505,04/16/1989
6747,8,1710,08/24/2064
6748,74,2677,06/19/1977
6749,99,11540,07/29/2036
6750,70,12182,06/18/1991
6751,86,662,03/04/1947
6752,71,16037,07/05/2068
6753,72,1595,06/21/1955
6754,41,7378,01/24/1979
6755,14,31013,06/02/1915
6756,116,12626,05/18/1995
6757,45,24880,03/14/1974
6758,67,31169,03/11/1940
6759,82,38655,09/13/1969
6760,10,2416,09/30/1947
6761,27,24874,02/16/1957
6762,98,30756,07/27/1911
6763,6,22841,08/28/1905
6764,15,1152,06/14/2059
6765,86,6572,10/29/1913
6766,72,16934,03/18/2030
6767,101,10505,01/07/1933
6768,103,1970,06/02/2056
6769,52,11474,02/08/2024
6770,114,36267,10/28/2065
6771,102,34705,01/14/2046
6772,11,19245,02/27/1971
6773,28,12764,04/24/2051
6774,30,17814,02/07/1991
6775,100,21372,10/16/2013
6776,25,26428,11/17/1964
6777,14,20560,06/08/1920
6778,18,4872,03/13/2002
6779,12,32167,08/17/1933
6780,94,36748,07/29/2039
6781,22,2182,06/20/1960
6782,100,28130,01/23/1952
6783,62,4871,01/14/1932
6784,39,38846,03/21/1976
6785,86,2161,02/15/1909
6786,23,6647,03/23/1935
6787,63,458,07/25/2029
6788,20,15312,10/08/2021
6789,91,18777,09/04/2068
6790,78,14744,04/03/2040
6791,92,35241,06/14/1990
6792,113,39356,09/03/1917
6793,77,39110,10/25/2064
6794,8,25684,04/29/1931
6795,91,39350,05/22/1910
6796,65,11791,03/13/1925
6797,30,14983,10/11/1935
6798,26,24654,10/22/2056
6799,72,12319,12/12/1948
6800,10,33321,12/04/2018
6801,81,23408,10/18/1913
6802,25,28030,12/23/1951
6803,98,28263,07/26/1976
6804,1,38413,04/07/1965
6805,78,3892,08/24/2004
6806,27,25042,01/25/2051
6807,114,26748,06/19/1953
6808,78,5876,04/02/1911
6809,37,271,04/02/2015
6810,74,18879,06/02/1948
6811,83,15328,07/26/1916
6812,79,19227,06/25/2000
6813,15,36545,01/25/1980
6814,84,1541,12/20/2003
6815,23,38924,06/24/2025
6816,109,32086,10/02/1954
6817,88,26163,05/06/2067
6818,31,20129,07/18/1957
6819,120,39773,07/09/2063
6820,31,39143,05/02/1904
6821,32,14252,02/21/2027
6822,34,1679,11/27/2052
6823,114,8479,06/08/1936
6824,25,35565,10/27/1939
6825,88,24318,06/16/2055
6826,62,2589,07/27/2069
6827,101,37250,02/07/1952
6828,65,5166,10/30/2000
6829,111,26706,02/26/1912
6830,46,37172,02/24/2047
6831,31,11902,08/10/1991
6832,113,31655,03/29/1984
6833,92,30177,09/14/1919
6834,67,18554,08/30/2035
6835,108,29834,10/21/2036
6836,19,329,03/29/2060
6837,6,33157,04/19/1986
6838,69,30745,10/08/2038
6839,46,26682,09/09/1918
6840,6,2885,07/16/1976
6841,6,14028,07/24/2056
6842,7,19406,08/10/1984
6843,120,16835,09/12/1946
6844,53,13124,05/04/1942
6845,75,27267,01/23/2036
6846,67,14930,08/17/2001
6847,83,32041,06/18/1946
6848,97,24659,10/04/2063
6849,6,36809,10/31/1932
6850,71,7372,11/29/1972
6851,43,30303,11/12/1980
6852,78,22561,02/24/1920
6853,120,18437,07/09/2037
6854,70,4029,08/09/2033
6855,74,17221,11/13/1903
6856,112,17625,09/12/1902
6857,106,11120,11/17/1924
6858,28,23274,06/03/1991
6859,51,24926,03/09/1964
6860,76,30491,12/02/1956
6861,114,33730,08/04/2009
6862,1,25464,05/28/1942
6863,54,15457,05/23/1922
6864,86,39495,10/19/1929
6865,49,16529,04/05/1976
6866,85,21802,04/12/1915
6867,64,34136,06/14/2043
6868,20,2741,07/27/1977
6869,110,37607,12/26/2030
6870,57,37665,11/07/1959
6871,1,9813,04/02/2057
6872,66,19485,05/05/1998
6873,25,1920,11/09/1956
6874,8,26000,12/12/2063
6875,15,26802,05/25/2022
6876,107,6853,08/19/1999
6877,101,32339,11/17/1974
6878,13,3972,06/10/1929
6879,115,17978,06/27/1960
6880,109,27382,03/29/1903
6881,95,24062,05/05/1966
6882,58,15490,06/09/1949
6883,97,33473,03/22/1999
6884,22,24769,06/15/2044
6885,40,39074,06/11/1941
6886,95,11708,01/05/2049
6887,74,25441,04/10/1927
6888,120,34068,06/13/2065
6889,90,11914,12/22/2036
6890,107,1262,04/14/1981
6891,81,3370,11/04/1951
6892,45,3282,09/15/1904
6893,86,28256,06/25/1994
6894,21,37700,11/18/1914
6895,23,19174,03/01/1965
6896,56,3811,12/28/2007
6897,63,4266,11/04/1998
6898,118,28442,02/11/2067
6899,45,31986,05/01/1938
6900,58,8288,02/13/1967
6901,47,34899,12/07/2049
6902,51,17341,05/14/1920
6903,85,8094,09/14/1966
6904,40,16551,02/04/2027
6905,108,3017,01/18/2061
6906,70,19976,09/08/1984
6907,103,39016,06/25/1932
6908,79,23608,05/06/2057
6909,61,35498,09/13/2007
6910,43,32563,06/14/2032
6911,14,19209,04/09/2026
6912,35,38071,07/05/1941
6913,20,16762,02/20/1964
6914,114,4155,09/26/2000
6915,68,16067,06/04/1905
6916,54,9598,10/20/1999
6917,79,8858,09/16/1981
6918,115,24144,09/04/2054
6919,41,8940,09/04/2034
6920,7,11616,09/24/1974
6921,92,20154,04/04/1943
6922,111,34185,12/19/1990
6923,24,38482,02/12/2061
6924,31,10660,10/13/2016
6925,8,2475,07/31/1991
6926,58,10565,12/25/1908
6927,46,17181,12/06/1974
6928,104,10610,10/19/1989
6929,73,20118,01/23/1965
6930,44,35841,09/15/1942
6931,116,37133,07/26/1910
6932,54,27638,03/31/1962
6933,42,30713,07/19/1997
6934,6,7188,02/02/2070
6935,61,31946,12/25/1950
6936,11,10641,02/13/2011
6937,28,310,11/15/2066
6938,76,1057,09/20/1906
6939,37,2796,02/15/2028
6940,42,14486,01/12/1987
6941,35,24975,03/22/1994
6942,79,12209,07/26/2042
6943,18,1184,11/14/1946
6944,103,24237,07/08/1931
6945,49,27473,04/17/1983
6946,2,504,10/28/2003
6947,79,35066,05/17/2001
6948,26,21907,02/15/1938
6949,92,5739,09/16/1956
6950,107,37097,08/24/2003
6951,16,15068,07/29/1922
6952,10,7205,06/30/2041
6953,53,11567,01/08/1903
6954,70,9795,10/16/2065
6955,73,26919,04/28/2053
6956,119,2766,12/19/2039
6957,63,31284,01/16/1994
6958,69,34206,06/06/2070
6959,74,164,12/23/1925
6960,93,13665,03/29/1917
6961,25,29056,01/22/1931
6962,52,12164,08/21/2053
6963,81,38623,09/06/2044
6964,86,8297,07/13/1995
6965,2,37669,04/18/1974
6966,97,29674,01/14/1921
6967,91,35595,08/28/2014
6968,81,29575,01/19/2028
6969,80,2328,07/25/1935
6970,56,22776,01/23/2049
6971,48,21915,05/02/2044
6972,9,33940,09/30/1977
6973,42,24134,07/25/1982
6974,25,19514,02/12/1902
6975,23,20757,05/13/1937
6976,116,26898,02/04/2030
6977,72,28919,02/08/1941
6978,66,24445,09/29/1975
6979,113,35249,06/30/2029
6980,21,25757,12/07/2055
6981,96,35305,02/01/2032
6982,86,2976,04/02/1992
6983,104,15756,04/09/1973
6984,31,17358,09/12/2035
6985,61,11609,12/26/1995
6986,13,36974,12/11/1995
6987,77,11203,03/12/2062
6988,50,9088,12/17/2019
6989,69,13067,11/12/2036
6990,62,35910,10/06/2007
6991,40,25779,09/15/1922
6992,109,19332,05/23/1902
6993,1,29758,08/22/2069
6994,111,20193,09/11/1991
6995,68,16143,08/01/2055
6996,68,3720,12/02/1972
6997,109,18476,02/16/2037
6998,58,9858,11/09/2036
6999,59,11202,05/01/1936
7000,102,37656,12/27/2012
7001,52,24623,01/21/1903
7002,101,31636,10/10/1950
7003,86,28100,02/02/1969
7004,81,1404,02/22/2005
7005,84,7755,02/11/2026
7006,14,15783,09/25/2063
7007,101,38910,03/06/1985
7008,68,34948,04/25/1950
7009,63,16748,05/15/1993
7010,32,25775,06/22/1908
7011,55,2527,08/10/1989
7012,93,38740,05/03/2010
7013,26,10179,09/03/1978
7014,57,5479,02/19/1999
7015,105,17717,02/11/1979
7016,97,1684,09/17/2053
7017,29,31162,11/05/1930
7018,96,11587,07/19/1976
7019,77,38580,11/02/1974
7020,57,27607,07/16/1934
7021,76,37361,01/14/2018
7022,59,6895,05/22/2058
7023,38,30838,05/25/2006
7024,8,32595,09/12/1968
7025,75,8327,08/23/2050
7026,96,20209,06/27/2065
7027,100,7424,12/05/1990
7028,28,37630,01/07/2055
7029,7,26325,02/14/1936
7030,73,28898,02/15/2050
7031,102,6871,04/06/1978
7032,46,9218,01/11/1959
7033,26,23105,01/13/1925
7034,73,35003,12/15/2017
7035,89,32420,04/03/2056
7036,114,9250,05/18/1921
7037,47,13170,02/27/1919
7038,30,10174,12/10/1949
7039,79,13100,09/25/1951
7040,115,1688,10/24/1992
7041,48,8800,05/28/2021
7042,105,9172,03/01/1937
7043,46,46,03/13/1962
7044,97,1448,06/22/2067
7045,41,10207,01/24/1951
7046,57,13364,03/28/2006
7047,23,23646,04/07/1995
7048,55,32502,03/03/2064
7049,86,20002,02/03/1928
7050,103,14105,03/19/2051
7051,100,12106,12/05/2068
7052,50,37307,01/22/1923
7053,47,23645,04/25/2014
7054,83,3887,06/29/1900
7055,5,8575,05/05/1994
7056,110,33171,09/29/1910
7057,103,11023,03/26/1931
7058,90,25722,03/04/2031
7059,118,28055,01/25/2006
7060,25,3968,04/29/1993
7061,40,6460,10/16/2025
7062,61,3800,06/12/2011
7063,86,22416,01/23/1928
7064,37,22925,12/16/2011
7065,107,24400,10/04/1903
7066,118,29318,02/03/1978
7067,57,11743,01/24/1996
7068,100,30156,07/04/1942
7069,64,13576,12/18/1972
7070,101,6336,07/27/1981
7071,86,16164,05/05/2051
7072,45,4869,12/18/1958
7073,105,39139,08/21/1966
7074,14,32565,01/10/2005
7075,83,12020,07/23/1980
7076,100,7215,06/01/1921
7077,25,20511,09/09/1952
7078,49,34601,06/13/1923
7079,1,816,09/20/1949
7080,53,37659,06/07/2013
7081,88,1910,09/18/1927
7082,80,7669,05/13/2031
7083,33,22438,08/30/1981
7084,9,20230,12/27/1974
7085,39,34501,08/31/1957
7086,9,35486,04/30/2070
7087,46,12257,11/13/1921
7088,15,24495,01/10/2053
7089,74,30171,04/14/1959
7090,17,30475,06/23/1993
7091,53,12522,06/28/2013
7092,78,23035,06/21/1960
7093,54,10938,06/10/1993
7094,19,2116,05/20/2003
7095,100,19124,11/10/2037
7096,84,28729,09/29/2029
7097,120,80,09/12/1937
7098,120,1358,09/17/1984
7099,9,27043,10/04/1932
7100,70,23276,05/17/2047
7101,111,37322,10/07/2043
7102,41,36858,07/11/1947
7103,30,15396,01/17/2048
7104,21,25585,08/08/1933
7105,41,2080,04/15/2013
7106,95,4504,11/16/2053
7107,5,21003,09/10/2036
7108,118,16469,06/30/2052
7109,38,24500,10/10/1943
7110,53,25917,05/12/2033
7111,104,37648,10/19/2005
7112,7,16858,03/09/2023
7113,100,7642,10/05/2032
7114,83,36307,05/30/1988
7115,7,8356,11/14/1954
7116,55,3422,02/02/2056
7117,70,12666,03/22/2014
7118,30,26384,10/23/1927
7119,77,2900,09/11/1954
7120,104,11295,05/25/2066
7121,103,37996,12/28/1905
7122,23,10475,07/13/2044
7123,56,12907,11/04/1984
7124,64,5934,09/12/1996
7125,108,19080,11/25/1948
7126,51,15368,12/12/1939
7127,95,37007,06/02/1965
7128,80,27053,05/27/2023
7129,15,11836,05/11/1978
7130,113,27277,12/26/1915
7131,94,35581,04/03/1918
7132,37,17559,08/05/1995
7133,46,24346,08/12/2027
7134,22,11697,09/29/1948
7135,47,30675,08/10/1984
7136,6,12445,09/26/1923
7137,20,31829,10/18/1946
7138,55,24749,06/11/1965
7139,110,32515,10/15/2050
7140,40,8710,10/29/1987
7141,104,9434,10/26/1991
7142,32,35961,08/23/1964
7143,88,19966,01/25/2048
7144,114,26055,03/22/1934
7145,87,15081,04/29/1908
7146,67,15899,02/15/1934
7147,1,26264,08/26/1905
7148,76,30340,10/19/1983
7149,65,29525,09/20/2029
7150,73,5514,11/04/2029
7151,64,29529,01/15/1989
7152,92,35304,05/26/2023
7153,118,21011,08/30/1913
7154,65,31332,09/23/2032
7155,6,11388,04/03/1979
7156,74,2573,08/26/1937
7157,23,2254,10/15/1937
7158,66,10650,09/18/2039
7159,58,7624,08/07/1942
7160,97,2341,03/29/2067
7161,49,14214,06/13/2023
7162,110,36148,01/21/2031
7163,118,9961,12/05/2027
7164,84,27772,10/01/1904
7165,96,11534,06/07/1934
7166,31,35961,11/19/2055
7167,55,39519,01/13/2004
7168,26,28103,02/09/2026
7169,63,812,09/18/1985
7170,95,14221,02/15/2069
7171,99,6980,05/13/1928
7172,17,18885,05/23/1906
7173,66,18131,10/03/1969
7174,11,5414,06/10/2010
7175,85,33922,01/13/2061
7176,74,17424,03/23/1931
7177,118,21213,09/28/1939
7178,7,5216,11/11/2040
7179,87,28199,03/21/1938
7180,69,39920,05/17/2022
7181,41,13723,01/15/1992
7182,61,3117,02/28/2030
7183,14,21480,03/29/1914
7184,104,37516,04/09/2042
7185,100,28247,01/05/2010
7186,83,37952,07/11/1925
7187,114,26543,09/22/2056
7188,53,29038,12/24/1936
7189,27,27173,10/04/2009
7190,29,11404,08/06/2065
7191,100,17333,01/28/2014
7192,105,5346,08/06/2045
7193,17,24512,04/27/2008
7194,54,1164,08/02/1902
7195,43,36067,08/18/1986
7196,56,23702,02/13/2006
7197,56,28516,08/11/1966
7198,79,25715,02/10/1907
7199,93,4790,06/27/2062
7200,75,32230,01/13/2022
7201,35,29989,06/30/1957
7202,91,15008,09/13/1965
7203,86,7669,03/20/1906
7204,34,7868,08/08/1916
7205,44,22143,12/09/1993
7206,43,10676,01/06/2041
7207,14,359,12/03/1975
7208,108,5519,03/27/1927
7209,86,17083,10/30/2004
7210,102,36599,05/19/1987
7211,118,10619,12/08/1914
7212,60,19316,06/03/2033
7213,56,33884,08/04/1963
7214,103,36281,09/03/2045
7215,8,8137,09/30/1938
7216,38,12237,03/02/2007
7217,48,6227,03/07/2059
7218,27,30621,03/06/1983
7219,12,2948,07/23/1995
7220,44,8961,05/05/2050
7221,74,28757,03/16/1907
7222,4,26969,08/17/1941
7223,87,20653,12/22/1921
7224,89,23264,07/28/1907
7225,23,9248,12/26/1902
7226,95,263,10/04/2004
7227,1,39912,04/18/1903
7228,56,26691,02/09/1946
7229,53,100,03/26/1972
7230,95,20219,07/08/1921
7231,117,18463,03/12/1905
7232,77,13344,07/15/1945
7233,116,24445,02/13/1959
7234,20,6758,12/29/2038
7235,103,19308,04/20/2026
7236,32,3100,07/20/2052
7237,71,22757,01/05/1915
7238,49,4124,06/08/1993
7239,116,15170,07/18/2053
7240,18,12530,07/19/2056
7241,17,4629,11/29/1950
7242,71,14867,06/20/2007
7243,114,15747,11/30/1948
7244,27,8638,07/01/2015
7245,116,36409,07/31/2064
7246,115,29853,06/25/2012
7247,54,523,12/09/2051
7248,81,23963,04/18/1961
7249,101,6447,06/03/1944
7250,74,36501,12/22/1989
7251,82,5431,08/30/1957
7252,26,35613,02/14/2004
7253,83,39678,11/12/1947
7254,79,10665,06/30/1927
7255,32,7225,02/04/2027
7256,95,18913,01/06/2066
7257,55,8132,12/21/2001
7258,92,25723,01/26/1955
7259,10,24488,05/09/1970
7260,66,34268,08/05/1954
7261,10,5758,01/05/1986
7262,103,23688,01/03/1976
7263,102,23687,01/10/1963
7264,113,28527,08/27/1974
7265,39,15489,06/29/1915
7266,61,700,02/10/1900
7267,14,3496,04/06/2016
7268,99,23084,12/19/1993
7269,91,39398,08/30/1906
7270,6,7721,02/23/1955
7271,88,1424,10/02/1944
7272,55,19345,03/28/2052
7273,82,10643,03/04/2034
7274,8,21274,12/17/1965
7275,111,12801,03/14/2039
7276,91,29978,11/23/1986
7277,22,26786,12/13/2025
7278,35,6968,12/07/2065
7279,118,9531,08/04/2027
7280,98,635,05/17/1984
7281,54,28832,02/06/2060
7282,5,33589,03/23/2000
