adoption_id,owner_id, dog_id, adoption_date
1958,1146,20433,10/09/1991
1959,9288,14338,05/07/2037
1960,2223,27514,11/30/2011
1961,9825,9140,12/05/1989
1962,6102,15901,12/22/1973
1963,1561,22937,02/13/1993
1964,6572,31688,05/17/1915
1965,9648,33217,11/26/1918
1966,4785,26762,10/23/2002
1967,3802,16794,04/21/2012
1968,2668,222,12/15/1975
1969,88,36818,12/30/1992
1970,3387,16368,08/12/2060
1971,2946,15402,05/20/2048
1972,9201,19872,08/27/1977
1973,5900,19799,11/07/2060
1974,4214,9400,10/04/2015
1975,6923,7113,07/02/2034
1976,8250,1943,09/20/1959
1977,4838,35287,02/08/1905
1978,2816,12171,05/08/2001
1979,5501,24038,07/02/2060
1980,9214,11938,07/31/1955
1981,5962,34460,02/15/2067
1982,9831,32566,08/11/1943
1983,341,35212,08/14/1952
1984,9446,17956,10/28/2015
1985,5677,11185,05/02/1939
1986,209,3975,03/24/2009
1987,2147,14057,09/27/2045
1988,6525,5467,04/24/1935
1989,9105,16978,03/03/1952
1990,7555,5821,05/24/1903
1991,7086,7850,05/21/2069
1992,3896,15255,01/25/1901
1993,4386,10819,05/04/2070
1994,5895,12619,03/17/1953
1995,2652,15256,07/31/1911
1996,2074,8703,12/22/1939
1997,4602,16363,10/28/1969
1998,2489,24198,09/01/1995
1999,9814,23243,05/31/2043
2000,3678,5632,06/23/1905
2001,183,2789,08/01/1970
2002,6970,24309,02/23/1945
2003,8661,23932,08/18/1911
2004,7149,37760,06/09/1941
2005,5190,31119,07/01/1937
2006,4520,23816,06/28/1955
2007,2836,31052,12/02/1921
2008,4329,39860,01/06/1920
2009,386,39431,04/15/2002
2010,4595,6608,06/15/1908
2011,7826,19091,02/09/1959
2012,3808,88,04/12/1903
2013,5169,12292,10/04/1934
2014,742,5989,09/25/1910
2015,8275,32119,08/04/1973
2016,1020,13104,05/03/1910
2017,9723,39585,02/05/1908
2018,9832,28309,12/16/2024
2019,2878,23801,04/23/2032
2020,8253,2936,06/19/1905
2021,255,25753,10/11/1949
2022,7897,12471,05/29/1975
2023,1444,17781,04/04/1906
2024,1631,36414,08/29/2031
2025,5972,17511,01/27/2006
2026,3248,18873,06/05/1936
2027,5453,35952,06/10/1900
2028,9640,31491,01/01/2039
2029,4853,5895,10/14/2062
2030,7114,24948,08/26/2002
2031,3485,5519,09/18/2068
2032,4446,16246,04/16/2054
2033,5472,37884,05/14/1952
2034,926,36531,08/07/1911
2035,9301,25447,04/27/1914
2036,6744,6925,09/13/1908
2037,1166,9986,05/08/1900
2038,9984,26009,06/27/2002
2039,7010,29488,01/19/1965
2040,9195,827,05/27/1930
2041,414,2033,11/30/1915
2042,9849,15543,05/20/1954
2043,7552,8779,03/17/2024
2044,453,5789,10/16/2019
2045,8207,29859,01/27/1988
2046,5985,24965,05/20/1903
2047,3145,26877,11/18/2048
2048,2552,6239,12/03/1973
2049,4527,7542,01/17/1976
2050,4189,14243,05/27/1952
2051,6577,5614,05/01/1959
2052,610,6195,07/17/1923
2053,7033,12402,03/01/2034
2054,6716,33224,08/31/1972
2055,1971,3440,10/01/1918
2056,7021,30903,02/23/2024
2057,5624,5035,07/28/1977
2058,9468,37775,11/11/1922
2059,3118,4827,10/23/1964
2060,2719,17180,12/12/1903
2061,3161,3372,09/21/1903
2062,667,22066,01/27/2033
2063,3440,20968,11/21/2052
2064,7484,21063,12/31/1969
2065,6026,33211,04/12/2043
2066,9108,13366,04/17/2034
2067,4288,12452,11/29/1976
2068,2675,5328,09/21/2003
2069,758,10979,01/22/2052
2070,6476,28383,08/08/2011
2071,4286,19146,07/19/2051
2072,3296,4978,10/06/2031
2073,379,8676,11/15/1906
2074,8717,9252,02/07/1975
2075,7922,16041,10/31/2009
2076,9004,36061,04/15/1928
2077,6641,23738,07/15/1946
2078,1171,4537,02/14/2049
2079,4481,9775,06/10/1950
2080,1306,38418,03/31/1952
2081,4862,35802,07/29/2038
2082,6783,29331,09/15/2032
2083,8054,19764,05/09/2025
2084,6238,26396,01/31/2055
2085,4883,3828,11/07/2065
2086,347,32081,08/09/2017
2087,8149,28238,01/29/1931
2088,203,18967,02/04/1951
2089,6212,26310,12/25/1951
2090,497,28489,09/14/1983
2091,2197,30025,12/20/2030
2092,7631,36905,11/26/2044
2093,7651,36399,04/15/1965
2094,908,24901,03/26/2021
2095,7257,2246,08/23/2002
2096,4609,10686,09/26/2048
2097,3933,23873,04/03/1918
2098,4286,30420,09/08/2015
2099,6129,39119,05/22/1998
2100,753,4531,11/02/2011
2101,968,35964,06/12/2025
2102,1686,32209,04/17/2067
2103,8786,30620,07/04/2014
2104,2630,7832,02/12/1908
2105,4510,33130,02/03/2047
2106,7138,9710,09/10/1976
2107,5648,23875,09/29/1946
2108,1582,7168,03/15/1931
2109,3606,29033,06/26/2055
2110,7331,1127,10/03/2022
2111,9335,7816,03/25/1920
2112,9155,7225,08/22/1979
2113,721,9558,09/18/1957
2114,4847,26286,10/25/1978
2115,7378,39416,01/19/1937
2116,6484,26146,10/31/1966
2117,3381,31233,06/30/1996
2118,2827,33136,05/06/1954
2119,6742,32149,02/12/1999
2120,952,13145,06/29/2014
2121,7091,5355,12/21/1951
2122,2161,10813,05/18/2006
2123,8941,5090,05/23/1975
2124,9337,5657,09/03/2044
2125,2795,38934,04/30/1955
2126,7056,35309,06/01/1974
2127,6804,36061,10/16/2042
2128,9633,7012,11/17/1911
2129,1106,13567,06/25/1975
2130,5437,21187,12/22/1950
2131,5503,25256,12/25/2051
2132,5093,6944,04/27/1934
2133,2871,31998,01/30/1916
2134,4855,26805,10/31/1954
2135,8037,16367,11/18/1974
2136,5349,26025,12/26/2052
2137,9024,10305,02/15/2022
2138,9805,22452,09/09/1950
2139,3628,10408,09/26/1958
2140,2411,8888,10/11/2044
2141,1377,3381,08/26/1951
2142,4841,20778,04/29/1978
2143,9910,33079,02/11/2039
2144,7872,34107,07/30/2066
2145,5428,2437,04/02/1950
2146,4258,33783,01/03/1917
2147,2024,2857,12/07/1919
2148,8049,23333,08/03/2024
2149,1187,27158,03/06/1987
2150,8444,6675,08/07/2019
2151,4440,36549,09/20/2007
2152,7378,10534,07/04/1972
2153,178,436,05/26/1928
2154,2568,1970,06/25/1964
2155,558,19213,04/25/2017
2156,7261,6158,09/16/2003
2157,6649,26400,12/05/1990
2158,8849,11718,03/15/1995
2159,1724,9970,06/28/1993
2160,9752,240,08/27/1992
2161,8102,11002,12/03/2065
2162,6049,22231,07/06/2004
2163,2844,12145,03/10/1978
2164,8912,21251,12/14/1909
2165,4033,33534,10/19/2069
2166,1233,19023,09/27/1958
2167,9823,32806,02/10/1938
2168,6406,13488,12/25/2063
2169,9564,28146,04/17/1905
2170,6219,39144,07/03/1910
2171,3982,30215,10/18/2058
2172,691,28906,09/01/2043
2173,1497,12413,07/24/1964
2174,7006,5680,06/24/2020
2175,3575,39630,01/14/2042
2176,4951,35524,01/06/2041
2177,2141,24070,12/25/1929
2178,5248,37220,07/12/2019
2179,7755,35376,05/06/1914
2180,4627,4081,03/12/1981
2181,4067,10769,03/26/1924
2182,2319,39892,06/03/2003
2183,9034,31778,02/14/1965
2184,7044,27081,07/03/1942
2185,4730,23831,10/09/2001
2186,3677,14265,07/08/1950
2187,1793,16960,06/26/1936
2188,2846,26762,11/11/1972
2189,7108,34884,11/26/2003
2190,9722,7064,03/27/2021
2191,1144,31842,10/30/2028
2192,5547,32061,05/05/2022
2193,3931,23254,05/21/1929
2194,7517,14442,08/21/1964
2195,1866,24830,08/13/1995
2196,5213,16449,09/02/1959
2197,6023,13634,03/02/2005
2198,7050,25163,05/26/2023
2199,506,39797,11/15/1920
2200,1373,9288,12/19/1903
2201,1140,20855,12/01/1989
2202,2901,12325,07/03/1997
2203,4938,6694,10/18/1920
2204,3912,23163,11/17/2006
2205,7438,39426,06/20/2005
2206,865,32230,01/07/2017
2207,780,30442,06/13/2019
2208,3509,29743,01/03/1921
2209,341,38292,05/09/1982
2210,2268,16447,04/30/2058
2211,9537,37213,09/11/2048
2212,5105,4153,01/10/2023
2213,6940,13292,06/05/1987
2214,3384,24026,09/08/2052
2215,6206,14337,10/22/2001
2216,8025,5716,08/27/1938
2217,6038,14071,07/18/1905
2218,1683,9073,02/01/2053
2219,1070,34357,06/12/1908
2220,1256,31791,10/04/2064
2221,8949,17869,01/01/2045
2222,3938,22274,04/05/1905
2223,719,19609,03/30/2018
2224,2366,14871,01/22/1940
2225,5644,5819,05/15/1931
2226,6991,22007,04/02/2015
2227,7484,10950,09/19/2048
2228,5192,5081,03/06/1984
2229,4986,22833,11/21/2016
2230,6167,30159,04/06/1971
2231,9233,69,07/10/2067
2232,3912,4942,07/03/2003
2233,3427,20556,09/02/2029
2234,5190,8052,06/15/1932
2235,7270,28355,11/23/2062
2236,5233,33465,11/01/1929
2237,4665,8373,08/12/1947
2238,4530,1950,05/17/1946
2239,2403,6096,06/03/2033
2240,5645,22180,04/07/2016
2241,5502,20853,08/03/1908
2242,7701,19534,12/01/1930
2243,6656,37380,09/11/1991
2244,6513,382,11/22/1983
2245,2215,3747,10/31/2061
2246,3546,30484,05/14/2002
2247,2025,2957,05/23/1946
2248,314,9553,02/03/1970
2249,6572,30507,07/05/2014
2250,1539,17936,02/09/1926
2251,9841,23021,10/22/1922
2252,6995,362,11/04/1972
2253,5030,5159,03/30/2010
2254,6620,29786,06/25/1963
2255,2206,13601,10/02/2019
2256,8068,13983,08/30/1918
2257,2305,574,12/09/2019
2258,9759,32086,06/18/1935
2259,8562,29140,01/28/1976
2260,838,23495,04/03/2047
2261,3985,3734,06/25/2053
2262,4458,34827,02/05/1967
2263,530,36624,08/07/2000
2264,4150,22877,11/12/1904
2265,2214,17549,10/21/1935
2266,8420,1075,12/05/1987
2267,7789,13698,01/25/1992
2268,8412,39346,07/26/1997
2269,125,13034,09/19/2029
2270,1608,34467,09/03/1948
2271,6001,3119,06/03/2041
2272,7544,31414,12/11/2027
2273,944,17638,01/15/1977
2274,3468,29231,10/30/1999
2275,42,21656,06/28/2060
2276,4902,29893,04/14/1973
2277,2731,13907,01/01/1933
2278,9610,26438,10/22/1999
2279,878,23287,03/18/1948
2280,4495,39051,09/02/1968
2281,1415,11004,10/16/2006
2282,9513,1499,04/27/1906
2283,4128,36923,08/13/2000
2284,9651,17635,05/23/2063
2285,8884,36617,12/24/1979
2286,3546,18579,11/26/1959
2287,515,9770,01/22/1968
2288,4769,23549,05/16/2048
2289,733,24369,05/27/1952
2290,8954,4224,12/13/1939
2291,8220,33275,05/28/2059
2292,8435,684,06/15/2010
2293,8403,36300,07/03/2013
2294,1217,3391,04/21/1901
2295,6989,18150,11/23/2006
2296,5844,31512,07/14/1919
2297,4446,66,12/05/1902
2298,2408,36999,09/18/2044
2299,6299,9725,01/18/1933
2300,6237,31013,05/21/2069
2301,3244,24478,06/02/1931
2302,8767,27708,03/29/2021
2303,4629,29192,08/26/1992
2304,5132,13389,11/05/1998
2305,653,25827,10/30/1917
2306,249,13054,06/03/1906
2307,6009,12475,05/07/2058
2308,7363,7781,12/30/1991
2309,1092,19994,11/27/1973
2310,919,36395,06/16/1926
2311,7598,16723,05/22/1901
2312,4530,28008,11/05/2052
2313,7821,37957,07/25/1991
2314,2130,32695,11/13/1954
2315,501,28569,05/30/1925
2316,3663,2338,03/03/1909
2317,7915,27700,02/25/1927
2318,2176,3914,05/03/2052
2319,9527,25903,12/25/1957
2320,8317,28954,03/17/2016
2321,55,1735,09/08/2008
2322,2138,6049,06/13/2035
2323,7916,18834,08/21/1908
2324,1591,25170,09/05/1918
2325,8825,25097,08/12/2019
2326,7992,3442,12/11/1974
2327,111,37231,03/22/1930
2328,3748,12908,06/04/1922
2329,7428,18798,09/06/1914
2330,5067,24232,09/13/2011
2331,6755,1190,08/25/1981
2332,803,1999,09/13/1933
2333,9171,33548,09/21/1925
2334,9529,32784,09/20/1929
2335,3798,36791,01/31/2030
2336,2551,31556,01/17/2061
2337,5622,13190,03/08/1968
2338,3473,33424,03/14/2043
2339,326,35155,01/26/1917
2340,584,9942,04/14/1901
2341,6161,3066,02/24/2063
2342,3342,8488,10/07/1989
2343,9751,5977,08/30/1920
2344,1271,2834,08/11/2019
2345,1236,21473,04/30/1999
2346,4038,37061,06/03/2062
2347,4590,11149,12/28/2045
2348,1687,34968,12/03/1901
2349,2079,37236,08/29/2053
2350,8509,18958,09/26/1926
2351,5257,3415,03/26/1930
2352,7697,34032,02/25/2012
2353,4095,22382,07/11/1952
2354,2165,16524,02/10/1978
2355,7438,30504,04/06/1949
2356,3723,22660,09/16/2023
2357,3765,20288,05/03/2050
2358,5239,33698,07/18/1953
2359,8315,1145,06/12/1902
2360,9181,27009,03/09/1962
2361,2397,32091,11/07/2005
2362,6312,774,10/30/2012
2363,8417,39177,04/27/2009
2364,9201,25581,08/07/2064
2365,6461,26615,07/10/1915
2366,823,666,02/26/2018
2367,5472,27598,11/04/2017
2368,8695,30935,08/26/2054
2369,6237,16657,05/11/2033
2370,426,36947,09/20/1954
2371,4391,33761,03/15/2062
2372,6866,37383,03/06/2002
2373,990,23366,06/04/1974
2374,9094,2663,11/09/2024
2375,8198,19013,06/12/1978
2376,3180,27131,06/14/1997
2377,511,17137,07/06/1934
2378,9222,25031,02/14/2048
2379,210,31296,02/18/1996
2380,6429,20773,09/18/2056
2381,1018,17766,07/03/1954
2382,6696,16822,07/11/1993
2383,7566,26698,06/15/2031
2384,629,4847,03/12/1904
2385,2964,37013,08/17/2056
2386,1625,3208,01/23/1910
2387,6954,7348,08/14/1918
2388,3342,20978,09/19/2005
2389,4660,9777,02/06/2056
2390,8193,24921,08/23/1967
2391,3006,14134,01/21/1982
2392,5925,37252,04/30/1908
2393,8233,15480,05/25/1980
2394,3837,39529,07/23/1993
2395,3485,14660,08/19/2065
2396,4740,26900,06/24/1933
2397,7554,945,04/04/1947
2398,6243,21305,07/13/1978
2399,8927,21639,07/22/2066
2400,4953,13953,06/27/2069
2401,541,153,03/20/1935
2402,4609,19195,02/06/2063
2403,1614,9595,01/30/1989
2404,6116,610,05/15/2056
2405,5053,33447,11/06/1951
2406,8687,28596,01/08/1929
2407,7346,15567,07/11/1995
2408,4690,19722,04/28/1902
2409,612,12095,04/07/2024
2410,1169,21230,09/08/1972
2411,7059,13898,12/24/1994
2412,6799,15302,02/26/1960
2413,8320,16770,10/13/2024
2414,804,7212,05/02/1988
2415,8411,19013,02/11/2035
2416,3766,5375,08/18/1943
2417,7444,7851,02/28/1937
2418,9780,31277,12/10/1916
2419,8332,13188,06/07/2069
2420,3927,28165,03/06/1969
2421,2806,13901,03/14/1903
2422,3792,15767,12/10/2049
2423,3558,30258,09/14/1966
2424,8800,27211,09/28/1999
2425,2901,38565,11/22/2047
2426,7695,19350,07/11/2029
2427,4959,24390,11/16/1901
2428,5216,8500,03/22/1964
2429,5563,10529,05/26/2050
2430,9630,12352,01/06/1925
2431,673,35480,12/08/2051
2432,5317,32615,01/10/1928
2433,1285,8462,08/11/1990
2434,8283,21830,09/04/1903
2435,554,13738,08/23/1937
2436,798,5411,04/27/1975
2437,2435,32218,01/26/2057
2438,2538,38344,03/08/1981
2439,1420,12564,01/29/1936
2440,1593,29012,05/19/2005
2441,6615,14606,06/30/2034
2442,1524,17834,05/06/1920
2443,3253,35252,03/30/2017
2444,6796,11725,02/22/2061
2445,8517,8050,08/16/1927
2446,6013,27115,03/24/1903
2447,3922,37213,09/08/2062
2448,962,13942,08/12/2056
2449,2935,23767,07/08/2044
2450,6404,10486,06/29/2033
2451,1431,34968,10/23/2021
2452,8761,39823,04/18/2032
2453,4390,24070,08/16/1946
2454,4158,21013,07/15/2005
2455,5704,38323,08/09/1937
2456,1488,30887,07/01/1907
2457,1901,25134,10/25/2036
2458,1958,6627,12/29/2002
2459,7587,9538,05/02/2058
2460,9124,19459,09/27/1907
2461,9933,6346,10/09/1941
2462,7325,34031,07/07/1903
2463,7833,32398,07/22/2017
2464,9821,7757,06/28/2015
2465,5860,5053,08/31/1980
2466,9599,10150,06/05/2040
2467,4691,18009,03/29/2062
2468,4128,9053,02/06/1912
2469,5216,16628,08/26/1927
2470,7931,20569,04/25/1955
2471,6787,4854,12/15/1969
2472,4634,23488,01/15/2023
2473,6428,11309,03/07/1906
2474,7573,3419,09/10/1926
2475,771,29005,02/05/2001
2476,7710,27298,10/14/2040
2477,7978,33478,02/25/2029
2478,9138,27323,10/02/1944
2479,3790,22593,09/18/2007
2480,2246,15917,11/19/2045
2481,6161,19829,10/08/2069
2482,4139,38905,01/19/2058
2483,3521,39157,02/05/2001
2484,9075,35236,06/24/2001
2485,6789,11760,07/27/1966
2486,550,25473,12/08/2042
2487,3484,7368,05/16/2047
2488,9826,5016,10/23/1929
2489,1211,4222,02/21/1904
2490,7512,164,11/20/1981
2491,4409,32616,01/03/2004
2492,4642,22458,06/25/1954
2493,4504,8855,07/26/1974
2494,582,14785,03/11/1983
2495,6573,28536,07/06/2042
2496,2043,14670,09/16/1968
2497,8890,38026,11/01/2013
2498,7606,18239,07/04/1944
2499,1859,7332,07/19/1934
2500,3783,14453,10/10/1922
2501,5480,36515,11/03/1904
2502,4437,38206,04/10/2029
2503,9304,34445,01/20/2042
2504,488,17459,10/20/1985
2505,113,31783,09/17/2067
2506,9227,29592,05/04/2061
2507,6155,978,09/10/2027
2508,7535,33289,10/07/1940
2509,6057,24870,03/08/2035
2510,3966,31262,03/24/2067
2511,6536,13862,10/21/1961
2512,3174,22132,04/19/2057
2513,7598,5376,09/04/1978
2514,597,15146,07/25/1989
2515,7778,12835,02/15/1986
2516,6523,17385,02/12/1995
2517,2893,15007,12/09/1922
2518,3222,20362,04/11/1994
2519,2092,11674,07/22/1960
2520,1947,6440,06/28/2065
2521,2635,1551,01/23/1945
2522,8895,36277,10/29/2026
2523,9333,10166,02/20/2020
2524,527,6417,10/13/2049
2525,8557,23914,09/03/2012
2526,5624,14201,12/21/1984
2527,1397,3064,03/02/1943
2528,256,9533,05/10/1943
2529,2253,17663,08/24/2030
2530,8386,738,02/06/1987
2531,666,4390,03/04/2065
2532,5731,24234,06/26/2052
2533,3968,38774,01/30/1985
2534,5572,36669,04/22/2015
2535,2675,15750,06/19/1931
2536,8171,9435,05/18/2045
2537,2879,26693,08/30/2019
2538,411,18550,01/31/1963
2539,1325,620,04/12/1984
2540,6484,13915,10/04/2040
2541,2596,10635,08/19/2049
2542,8106,37465,03/11/1913
2543,710,12535,04/07/1909
2544,619,37059,10/07/1908
2545,4337,23657,01/12/1944
2546,3577,31019,11/09/1935
2547,9715,1831,10/09/2049
2548,4724,25220,08/27/1981
2549,3844,6972,08/17/2067
2550,647,14790,08/30/1986
2551,6420,7702,08/12/1958
2552,7535,19655,11/16/1978
2553,3185,30292,09/19/1944
2554,5818,34568,05/18/1958
2555,2235,23406,12/10/1927
2556,5949,34504,09/29/2053
2557,2714,6368,07/17/2048
2558,392,17587,03/29/2001
2559,6679,3747,08/27/1975
2560,1290,17569,05/30/1984
2561,5599,1918,05/03/2012
2562,9802,357,02/10/1977
2563,7254,8013,02/09/1903
2564,8307,31213,07/06/1970
2565,5385,33807,01/22/1916
2566,5052,7695,11/15/2053
2567,3789,26570,11/30/2054
2568,6923,36654,07/05/2009
2569,5277,22115,05/29/1978
2570,1805,136,09/30/1970
2571,7796,24286,01/06/1915
2572,6718,23591,03/19/1976
2573,602,23735,04/25/1916
2574,3046,28152,03/04/1981
2575,1818,9708,07/18/2045
2576,8957,26090,10/19/1953
2577,8724,30114,11/21/1960
2578,9829,17762,07/07/2023
2579,9889,23110,04/27/1936
2580,1555,5620,10/18/1956
2581,8089,10847,10/14/1988
2582,3918,20665,08/14/2053
2583,5937,19848,11/11/1941
2584,1956,34068,09/03/2008
2585,6517,38000,07/20/2034
2586,7878,33999,03/10/2000
2587,6665,22437,04/11/2042
2588,556,4616,03/08/2036
2589,9151,15300,09/14/1964
2590,445,34232,09/04/2070
2591,7295,37860,02/25/1998
2592,7364,2436,10/13/2032
2593,4255,22372,06/25/1987
2594,7449,19082,11/13/1944
2595,3918,743,12/08/1941
2596,9293,37257,01/24/1983
2597,37,22708,06/27/2070
2598,8117,23412,11/04/1987
2599,5176,36933,08/06/2042
2600,3004,2673,01/31/1910
2601,1516,28987,01/08/1940
2602,3852,15077,11/03/1985
2603,3711,22785,01/23/1901
2604,2411,20435,08/22/1957
2605,9800,28241,08/04/1981
2606,5729,35265,03/05/2033
2607,4058,12089,08/31/2015
2608,8983,2547,08/29/1941
2609,2937,6095,12/08/1927
2610,5494,19721,07/19/1968
2611,7356,30085,11/15/1996
2612,9133,39479,02/07/1953
2613,7198,7853,11/06/2043
2614,5696,28304,01/06/2047
2615,2789,7935,12/21/2070
2616,7620,24220,02/03/1914
2617,8339,12837,11/11/1937
2618,3191,34918,11/28/1908
2619,627,14512,12/19/2050
2620,2025,30274,02/22/1986
2621,6320,2322,08/10/1925
2622,2179,2554,01/26/2065
2623,9554,28080,06/06/2048
2624,5555,10930,09/06/2052
2625,6223,10528,08/29/2018
2626,9149,476,08/26/1912
2627,9459,7719,06/09/2001
2628,5036,32119,08/10/2043
2629,3925,21280,12/18/1915
2630,4552,6382,04/19/1927
2631,9864,2599,03/15/1949
2632,5378,30440,04/20/2069
2633,2911,39152,05/28/1923
2634,9942,5342,06/16/2051
2635,4959,33790,12/31/1956
2636,5695,513,01/06/1931
2637,5314,32654,08/15/1981
2638,3780,13518,04/28/2017
2639,6477,1717,07/29/1998
2640,6099,30764,08/10/2011
2641,5434,26266,06/13/1999
2642,7560,32509,07/12/1914
2643,151,28136,06/12/1923
2644,7587,20818,07/04/2042
2645,5485,20015,04/06/1972
2646,6664,30976,08/30/1984
2647,5081,3535,12/22/2055
2648,6760,25118,10/14/2066
2649,6672,30119,01/08/1915
2650,7855,22045,03/14/1943
2651,4946,17471,06/01/1915
2652,6811,16733,07/10/2008
2653,5965,9626,05/06/1986
2654,6743,17315,03/29/1924
2655,2848,24236,01/21/1939
2656,4391,33972,11/26/1947
2657,5234,16723,05/11/1922
2658,7050,7751,06/24/1927
2659,2884,18187,02/16/1903
2660,8426,12711,08/24/1945
2661,7888,8241,03/13/1977
2662,4284,6634,03/25/1945
2663,2550,25950,03/20/2061
2664,1966,22545,02/23/2056
2665,9824,12206,03/05/1992
2666,9301,18740,09/28/2009
2667,9790,1728,10/09/1963
2668,3614,12579,11/24/2045
2669,5434,28395,08/07/2035
2670,8034,38004,07/05/1999
2671,4313,30017,10/01/1901
2672,7751,11369,07/13/2063
2673,5555,35599,02/06/2020
2674,8762,1778,03/12/1925
2675,6183,39239,01/02/1999
2676,3880,22880,05/29/2021
2677,3365,10354,02/18/1918
2678,9228,32367,10/26/1949
2679,3650,26959,05/12/2022
2680,2204,30675,12/17/2040
2681,1289,1663,04/26/2056
2682,8841,9867,02/21/1998
2683,3864,16930,07/20/2057
2684,3653,20906,12/17/1995
2685,4913,9321,07/19/2018
2686,672,7505,04/04/1996
2687,8959,31079,01/22/1904
2688,2815,3898,01/09/1905
2689,6584,21955,08/15/1968
2690,9404,323,06/10/2022
2691,3775,14519,09/20/1911
2692,9055,32466,03/11/1983
2693,5110,24591,03/14/1974
2694,92,8911,06/17/2038
2695,2041,275,01/24/1964
2696,1999,29163,01/18/1972
2697,1683,26399,05/27/1929
2698,8085,3428,09/27/1900
2699,4856,10685,08/03/2024
2700,2952,12594,05/05/2048
2701,7808,25318,03/28/1946
2702,8791,19963,11/25/2020
2703,6183,33235,10/06/2010
2704,7017,17822,10/07/2043
2705,9649,23778,02/26/2053
2706,7782,39416,06/28/2054
2707,7401,33952,11/06/2055
2708,6441,37676,05/16/1994
2709,2447,14678,03/01/1904
2710,6666,7803,05/01/1941
2711,5831,23269,10/28/1958
2712,8265,25461,03/24/1906
2713,322,1899,04/26/1906
2714,8905,6985,09/15/2046
2715,3198,34804,05/04/1931
2716,9905,28542,08/09/1973
2717,4098,7772,11/04/2069
2718,4972,21216,08/27/1913
2719,7457,37942,05/26/1961
2720,9351,35352,11/17/2005
2721,2067,7091,03/21/2048
2722,6640,26281,06/29/2029
2723,9209,17868,12/26/1943
2724,2911,15208,01/03/1953
2725,6188,29960,04/05/1952
2726,873,24733,03/04/1944
2727,7525,17447,07/07/1978
2728,8702,10658,06/08/2014
2729,377,9180,01/28/1954
2730,5650,10865,01/26/1908
2731,4116,4825,04/11/2061
2732,5952,36356,12/05/1944
2733,4680,13975,03/19/1938
2734,9141,37530,09/18/2005
2735,8661,16579,04/22/2035
2736,1045,7662,06/20/2007
2737,5289,3143,01/02/1990
2738,2192,13137,02/27/1910
2739,7113,8497,02/07/1977
2740,9971,1586,03/11/1942
2741,3423,4244,09/16/1975
2742,3718,20882,07/11/2019
2743,7978,10306,07/11/1991
2744,8998,11766,06/11/1975
2745,7286,36023,08/23/2015
2746,957,23671,09/28/2027
2747,3157,24759,05/17/1947
2748,1060,25833,08/26/2031
2749,4791,30060,01/28/1928
2750,7560,3246,09/05/2036
2751,7612,29875,08/29/1947
2752,2675,16546,10/10/2062
2753,4540,27410,02/05/1905
2754,1367,23025,06/28/1908
2755,9402,25591,09/23/1989
2756,5391,32662,03/06/2063
2757,2491,20919,11/20/1924
2758,6202,17659,03/06/2061
2759,1428,5143,07/22/2017
2760,7510,12707,02/12/1902
2761,6998,34206,10/13/2054
2762,3986,3725,02/28/2033
2763,5180,2988,02/02/1927
2764,548,22597,08/30/2047
2765,600,23503,04/11/1913
2766,7508,32918,02/18/1964
2767,9026,34383,02/21/2008
2768,9848,2497,02/03/2035
2769,9994,24305,07/15/1964
2770,4364,16695,07/02/1933
2771,3619,19744,10/12/1927
2772,3681,20489,02/23/2021
2773,596,37888,04/13/1967
2774,5885,13321,12/18/1950
2775,6837,30192,05/10/1944
2776,9164,27574,08/31/1912
2777,6250,20688,06/05/1938
2778,6742,30259,10/30/1994
2779,4708,13461,12/12/2047
2780,8306,238,05/19/1914
2781,2323,30600,07/07/2069
2782,4286,37276,07/08/1909
2783,2535,3217,04/25/1956
2784,9883,4951,05/03/1901
2785,1411,11512,01/30/2064
2786,8881,20180,04/03/2037
2787,647,20662,01/27/2031
2788,3301,29893,12/04/2061
2789,9168,28992,03/06/1926
2790,8407,14857,10/17/1924
2791,5153,35537,01/03/2024
2792,2465,19267,05/19/1917
2793,5524,9055,11/27/1957
2794,7914,12354,08/03/2060
2795,356,26875,02/06/2017
2796,4361,33132,12/10/1927
2797,6881,26574,01/29/1969
2798,3296,15784,11/26/2060
2799,9601,14341,02/05/1924
2800,947,26199,05/31/2040
2801,721,39794,06/23/1980
2802,1646,33499,05/23/2067
2803,7161,14437,02/02/2003
2804,8450,32507,02/21/1956
2805,413,32889,02/21/1932
2806,1189,8403,03/22/1944
2807,9766,27541,12/17/1906
2808,7502,5254,04/03/1939
2809,4266,9919,01/17/1945
2810,5373,25283,06/27/2065
2811,681,29178,02/23/1948
2812,1876,14190,01/19/1906
2813,1358,384,11/11/2056
2814,6819,37100,11/09/1918
2815,8820,463,02/04/1940
2816,2659,39243,12/10/2064
2817,8630,16322,01/10/1947
2818,8315,35898,10/02/1906
2819,5243,35989,01/01/1955
2820,9493,12571,02/23/2045
2821,6143,27054,05/18/2040
2822,3098,20681,11/18/1978
2823,6191,35631,10/22/1923
2824,9301,39489,12/09/1976
2825,1916,25207,10/05/2043
2826,6071,16216,06/14/1932
2827,6216,12597,01/30/1991
2828,2496,36545,04/22/2033
2829,4019,8274,07/18/1978
2830,948,1327,08/10/1968
2831,3245,37361,03/10/1988
2832,8965,11117,04/20/1966
2833,772,1951,09/09/2010
2834,7304,7476,03/24/2026
2835,4191,11585,11/11/1929
2836,7733,20901,09/21/1926
2837,2334,17802,12/05/2036
2838,151,26882,05/18/2017
